Aractip,Marka,Model,Arac Kayit Tip,Jan-24,Feb-24,Mar-24,Apr-24,May-24,Jun-24,Jul-24,Aug-24,Sep-24,Oct-24,Nov-24,Dec-24,Total
KAMYON,DAF,CF290 YANLIKLI KASA KENDİNİ YÜKLE,Kullanılmış,0,0,0,0,0,0,0,0,0,0,1,0,1
BİRLEŞTİRİLEN ARAÇ,DAF,DAF CEKICI,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
KAMYON,DAF,TENTELİ KAPALI KAMYON,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
KAMYON,DAF,YAKIT TANKERI,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
BİRLEŞTİRİLEN ARAÇ,DAF,CF460 ÇEKİCİ,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
KAMYON,DAF,HGV ARAÇ TAŞIYICI,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
KAMYON,DAF,LF 250 VİDANJÖR,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
KAMYON,DAF,CF 400 ARAÇ TAŞIYICI,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
KAMYON,DAF,310 ARKASI TENTELİ KAPALI,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
KAMYON,DAF,TDRUCKS BOKS,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
KAMYON,DAF,LF55 ARAÇ TAŞIYICI,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
BİRLEŞTİRİLEN ARAÇ,DAF,XF 510 ÇEKİCİ,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
SALON ARAÇ,DAIHATSU,MIRA ES,Kullanılmış,5,8,7,3,9,5,12,2,6,5,8,6,76
KAMYONET,DAIHATSU,HIJET,Kullanılmış,1,0,0,1,0,0,1,1,0,3,2,0,9
SALON ARAÇ,DAIHATSU,BOON,Kullanılmış,2,1,1,0,0,0,1,0,1,0,1,1,8
SALON ARAÇ,DAIHATSU,HIJET,Kullanılmış,0,1,0,0,1,2,3,0,0,1,0,0,8
SALON ARAÇ,DAIHATSU,TAFT,Kullanılmış,0,0,1,0,0,0,0,1,0,0,0,0,2
SALON ARAÇ,DAIHATSU,ROCKY,Kullanılmış,0,0,1,0,1,0,0,0,2,0,0,1,5
SALON ARAÇ,DAIHATSU,MOVE,Kullanılmış,0,0,0,1,0,0,0,0,0,0,0,0,1
SALON ARAÇ,DAIHATSU,MOVE CANBUS,Kullanılmış,0,0,0,0,1,0,0,0,0,0,0,0,1
SALON ARAÇ,DAIHATSU,WAKE,Kullanılmış,0,0,0,0,0,0,1,0,0,0,0,0,1
SALON ARAÇ,DAIHATSU,ATRAI,Kullanılmış,0,0,0,0,0,0,0,1,0,0,0,0,1
KAMYON,DENNIS,ÇÖP KAMYONU,Kullanılmış,0,0,0,0,0,0,2,0,0,0,0,0,2
ÇİFT KABİN,DODGE,RAM 1500,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
YÜKLEYİCİ,DOOSAN,DL420-3 BELDEN KIRMA,Kullanılmış,0,0,0,0,0,1,0,0,0,0,0,0,1
MOTOSİKLET,DUCATI,SCRAMBLER ICON,Kullanılmış,0,1,0,0,0,0,0,0,0,0,0,0,1
MOTOSİKLET,DUCATI,MULTISTRADA V4 RALLY,Kullanılmış,0,0,0,0,0,0,0,1,0,0,0,0,1
MOTOSİKLET,DUCATI,MULTISTRADA,Kullanılmış,0,0,0,0,0,0,0,0,0,1,0,0,1
MOTOSİKLET,DUCATI,STREETFIGHTER V4S,Kullanılmış,0,0,0,0,0,0,0,0,0,1,0,0,1
TRAKTÖR,FENDT,TRAKTÖR,Kullanılmış,0,1,0,0,0,0,0,0,0,0,0,0,1
TRAKTÖR,FENDT,313 VARİO KABİNLİ,Kullanılmış,0,0,0,1,0,0,0,0,0,0,0,0,1
TRAKTÖR,FENDT,308 LSA,Kullanılmış,0,0,0,0,0,0,0,0,1,0,0,0,1
TRAKTÖR,FENDT,F311,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
KAZICI-YÜKLEYİCİ,FERMEC,860 DİDIGGER,Kullanılmış,0,1,0,0,0,0,0,0,0,0,0,0,1
SALON ARAÇ,FERRARI,ROMA S-AUTO,Kullanılmış,1,0,0,0,0,0,0,0,0,0,0,0,1
TRAKTÖR,FERRARI,285,Kullanılmış,0,0,0,0,0,0,0,0,1,0,0,0,1
SALON ARAÇ,FERRARI,296 GTB SA COUPE. HİBRİT,Kullanılmış,0,0,0,0,0,0,0,0,1,0,0,0,1
SALON ARAÇ,FIAT,500,Kullanılmış,1,2,2,2,4,0,0,3,1,2,2,0,19
KAMYON,FIAT,DUCATO,Kullanılmış,0,1,0,0,0,0,1,0,0,0,0,0,2
MOTORLU KARAVAN,FIAT,DUCATO,Kullanılmış,0,1,0,0,0,0,0,0,0,0,0,0,1
PANELVAN,FIAT,DUCATO,Kullanılmış,0,0,1,0,0,1,0,0,0,0,1,0,3
SALON ARAÇ,FIAT,ABARTH 595,Kullanılmış,0,0,2,0,0,0,0,0,0,0,0,0,2
PANELVAN,FIAT,QUIBO VAN,Kullanılmış,0,0,1,0,0,0,0,0,0,0,0,0,1
PANELVAN,FIAT,SCUDO COMFORD MULTIJET SWB,Kullanılmış,0,0,0,1,0,0,0,0,0,0,0,0,1
ÇİFT KABİN,FIAT,FULLBACK LX 4X4,Kullanılmış,0,0,0,0,1,0,0,0,0,0,0,0,1
PANELVAN,FIAT,FIORINO COMBI,Kullanılmış,0,0,0,0,1,0,0,0,0,0,0,0,1
PANELVAN,FIAT,DOBLO,Kullanılmış,0,0,0,0,0,1,0,2,0,2,2,1,8
KAMYONET,FIAT,FIORINO COMBI,Kullanılmış,0,0,0,0,0,1,0,0,0,0,0,1,2
ESTATE,FIAT,DOBLO,Kullanılmış,0,0,0,0,0,0,0,1,0,0,0,0,1
SALON ARAÇ,FIAT,ABARTH,Kullanılmış,0,0,0,0,0,0,0,0,0,1,0,0,1
PANELVAN,FORD,TRANSIT,Kullanılmış,18,19,30,28,31,26,24,29,34,27,29,24,319
ÇİFT KABİN,FORD,RANGER,Kullanılmış,9,8,6,6,7,10,9,8,8,9,6,4,90
KAMYONET,FORD,CONECT,Kullanılmış,1,0,0,0,0,0,0,0,0,0,0,0,1
KAMYONET,FORD,TRANSIT,Kullanılmış,4,8,8,6,12,4,3,3,5,5,1,2,61
PANELVAN,FORD,350 L,Kullanılmış,1,0,0,0,0,0,0,0,0,0,0,0,1
ÇİFT KABİN,FORD,TRANSIT,Kullanılmış,2,8,7,8,6,7,4,2,1,9,4,9,67
SALON ARAÇ,FORD,MUSTANG GT,Kullanılmış,1,1,0,0,2,1,0,0,0,1,0,1,7
SALON ARAÇ,FORD,FOCUS,Kullanılmış,1,0,0,0,0,0,0,0,1,0,0,0,2
TRAKTÖR,FORD,2000,Kullanılmış,1,0,0,1,0,0,0,0,0,0,0,0,2
TRAKTÖR,FORD,3600,Kullanılmış,1,0,0,0,1,0,0,0,0,0,0,0,2
KAMYON,FORD,TRANSIT,Kullanılmış,1,1,1,0,1,3,1,0,1,2,1,1,13
OTOBÜS,FORD,TRANSIT,Kullanılmış,0,2,0,2,0,0,0,2,0,4,1,0,11
SALON ARAÇ,FORD,FİESTA,Kullanılmış,0,1,0,0,2,0,0,0,0,0,0,0,3
ÇİFT KABİN,FORD,TİPPER 125 T350 RWD,Kullanılmış,0,1,0,0,1,0,0,0,0,0,0,0,2
SALON ARAÇ,FORD,MONDEO,Kullanılmış,0,1,0,0,0,0,0,0,3,0,0,1,5
ESTATE,FORD,FOCUS,Kullanılmış,0,0,1,0,0,0,0,0,1,0,0,0,2
PANELVAN,FORD,CONNECT,Kullanılmış,0,0,0,1,0,0,0,0,0,0,0,0,1
PANELVAN,FORD,TOURNEO,Kullanılmış,0,0,0,1,0,0,0,0,0,0,0,0,1
ESTATE,FORD,MONDEO,Kullanılmış,0,0,0,1,0,0,0,0,0,0,1,0,2
OTOBÜS,FORD,410 L ECOBLUE,Kullanılmış,0,0,0,1,0,0,0,0,0,0,0,0,1
MOTORLU KARAVAN,FORD,TRANSIT,Kullanılmış,0,0,0,0,1,0,0,0,0,0,0,0,1
TRAKTÖR,FORD,3000,Kullanılmış,0,0,0,0,1,0,0,0,0,0,0,0,1
KAMYONET,FORD,ARKASI AÇIK LİFTLİ,Kullanılmış,0,0,0,0,1,0,0,0,0,0,0,0,1
PANELVAN,FORD,470 ED,Kullanılmış,0,0,0,0,1,0,0,0,0,0,0,0,1
PANELVAN,FORD,350L ECOBLUE UPGRADE,Kullanılmış,0,0,0,0,0,1,0,0,0,0,0,0,1
SALON ARAÇ,FORD,KUGA TITANIUM TDCI 4X4,Kullanılmış,0,0,0,0,0,1,0,0,0,0,0,0,1
PANELVAN,FORD,CUSTOM 300 BASE,Kullanılmış,0,0,0,0,0,1,0,0,0,0,0,0,1
ÇİFT KABİN,FORD,TİPPER CIFT KABIN ARKASI ACIK,Kullanılmış,0,0,0,0,0,0,1,0,0,0,0,0,1
KAMYONET,FORD,ARKASI YANLIKLI KAMYONET,Kullanılmış,0,0,0,0,0,0,1,0,0,1,0,0,2
KAMYONET,FORD,FORD FİESTA KAPALI,Kullanılmış,0,0,0,0,0,0,0,1,0,0,0,0,1
SALON ARAÇ,FORD,KUGA ST-LINE AUTO,Kullanılmış,0,0,0,0,0,0,0,1,0,0,0,0,1
OTOBÜS,FORD,TOURNEO,Kullanılmış,0,0,0,0,0,0,0,1,0,0,0,1,2
ÇİFT KABİN,FORD,KAFESLİ TİPPER,Kullanılmış,0,0,0,0,0,0,0,0,1,0,0,0,1
KAMYONET,FORD,ARKASI ASANSORLU KAMYONET,Kullanılmış,0,0,0,0,0,0,0,0,1,0,0,0,1
ÇİFT KABİN,FORD,KAPALI TENTELİ,Kullanılmış,0,0,0,0,0,0,0,0,1,0,0,0,1
TRAKTÖR,FORD,3910,Kullanılmış,0,0,0,0,0,0,0,0,0,1,0,0,1
TRAKTÖR,FORD,6640 KABİN KLİMA,Kullanılmış,0,0,0,0,0,0,0,0,0,1,0,0,1
SALON ARAÇ,FORD,TRANSIT,Kullanılmış,0,0,0,0,0,0,0,0,0,1,0,0,1
TRAKTÖR,FORD,5610,Kullanılmış,0,0,0,0,0,0,0,0,0,1,0,0,1
ESTATE,FORD,EVEREST,Kullanılmış,0,0,0,0,0,0,0,0,0,1,0,0,1
SALON ARAÇ,FORD,PUMA,Kullanılmış,0,0,0,0,0,0,0,0,0,1,0,0,1
KAMYON,FORD,ARKASI AÇIK LİFTLİ KAMYON,Kullanılmış,0,0,0,0,0,0,0,0,0,0,1,0,1
PANELVAN,FORD,350,Kullanılmış,0,0,0,0,0,0,0,0,0,0,1,0,1
ÇİFT KABİN,FOTON,BJ1037V3MAV-R8,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
ÇİFT KABİN,GMC,SİERRA HD V8,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
ÇİFT KABİN,GREAT WALL,STEED SE TD 4X4,Kullanılmış,0,0,0,0,0,0,0,0,0,1,1,0,2
ÇİFT KABİN,GREAT WALL,STEED TRACKER TD 4X4,Kullanılmış,0,0,0,0,0,0,0,0,0,0,1,0,1
MOTOSİKLET,HARLEY DAVIDSON,CVO,Kullanılmış,0,0,0,1,0,0,0,0,0,0,0,0,1
MOTOSİKLET,HARLEY DAVIDSON,STREET ROAD 750,Kullanılmış,0,0,0,0,1,0,0,0,0,0,0,0,1
MOTOSİKLET,HARLEY DAVIDSON,HARLEY,Kullanılmış,0,0,0,0,1,0,0,0,0,0,0,0,1
MOTOSİKLET,HARLEY DAVIDSON,XL1200 X FORTY EİGHT,Kullanılmış,0,0,0,0,1,0,0,0,0,0,0,0,1
MOTOSİKLET,HARLEY DAVIDSON,RH975,Kullanılmış,0,0,0,0,0,0,0,0,0,0,1,1,2
MOTOSİKLET,HARLEY DAVIDSON,HARLEY 1250S,Kullanılmış,0,0,0,0,0,0,0,0,0,0,1,0,1
MOTOSİKLET,HARLEY DAVIDSON,HARLEY DAVIDSON,Kullanılmış,0,0,0,0,0,0,0,0,0,0,1,0,1
MOTOSİKLET,HARLEY DAVIDSON,FLSB SPORT GLIDE,Kullanılmış,0,0,0,0,0,0,0,0,0,0,1,0,1
MOTOSİKLET,HARLEY DAVIDSON,FLHFB ELECTRA GLIDE,Kullanılmış,0,0,0,0,0,0,0,0,0,0,1,0,1
TRAKTÖR,HARS,240S,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
TRAKTÖR,HATTAT,285 S,Kullanılmış,0,0,0,0,0,0,2,0,0,0,0,0,2
TRAKTÖR,HATTAT,398 DT 4WD KABİNLİ,Kullanılmış,0,0,0,0,0,0,0,1,0,0,0,0,1
TRAKTÖR,HATTAT,240 S,Kullanılmış,0,0,0,0,0,0,0,0,0,0,1,1,2
TRAKTÖR,HATTAT,398 DT,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,2,2
YEŞİL OT BİÇER,HESSTON,6500 KABİNLİ ÇEKİRGE,Kullanılmış,0,0,1,0,0,0,0,0,1,0,0,0,2
YEŞİL OT BİÇER,HESSTON,8100 SWATHER,Kullanılmış,0,0,0,0,0,0,0,0,0,3,0,0,3
OTOBÜS,HINO,LIESSE II,Kullanılmış,1,0,0,0,0,0,0,0,0,0,0,0,1
OTOBÜS,HINO,LIESSE,Kullanılmış,0,0,0,0,0,1,0,0,0,0,0,0,1
TRAKTÖR,HINOMOTO,JF1,Kullanılmış,0,0,0,0,0,0,0,0,0,0,1,0,1
KAZICI,HITACHI,ZAXIS EXCAVATOR,Kullanılmış,0,0,0,0,0,0,0,0,0,1,0,0,1
TRAKTÖR,HITACHI,CX130D,Kullanılmış,0,0,0,0,0,0,0,0,0,1,0,0,1
ESTATE,HONDA,VEZEL,Kullanılmış,84,49,65,40,58,68,88,61,89,77,76,126,881
SALON ARAÇ,HONDA,FİT,Kullanılmış,182,128,147,83,137,124,158,126,141,122,110,130,1588
ESTATE,HONDA,CR-V,Kullanılmış,7,6,2,1,5,2,4,3,5,8,3,6,52
MOTOSİKLET,HONDA,CBR 650 RA-K,Kullanılmış,1,0,0,0,0,0,0,0,0,0,0,0,1
SALON ARAÇ,HONDA,FREED,Kullanılmış,3,2,0,4,4,2,6,2,2,4,4,1,34
MOTOSİKLET,HONDA,NC 750 XD-J,Kullanılmış,1,0,0,0,0,0,0,0,0,0,0,0,1
MOTOSİKLET,HONDA,400 X,Kullanılmış,1,0,0,0,1,0,0,0,0,1,0,0,3
ESTATE,HONDA,HR-V,Kullanılmış,1,0,1,0,0,0,0,0,1,0,1,2,6
SALON ARAÇ,HONDA,CIVIC,Kullanılmış,0,2,2,2,1,3,1,2,4,2,3,5,27
SALON ARAÇ,HONDA,E,Kullanılmış,0,1,0,0,0,0,0,0,0,0,0,0,1
KAMYONET,HONDA,ACTY,Kullanılmış,0,1,0,1,0,0,0,0,0,0,0,1,3
SALON ARAÇ,HONDA,SHUTTLE,Kullanılmış,0,1,4,4,6,3,8,3,4,5,4,4,46
MOTOSİKLET,HONDA,XL 750 TRANSALP,Kullanılmış,0,0,2,0,0,0,0,0,1,0,0,0,3
MOTOSİKLET,HONDA,NC750 DX,Kullanılmış,0,0,1,0,0,0,0,0,0,0,0,0,1
MOTOSİKLET,HONDA,CB 650R,Kullanılmış,0,0,1,0,0,0,0,0,0,1,0,0,2
ESTATE,HONDA,CVR,Kullanılmış,0,0,1,0,0,0,0,0,0,0,0,0,1
ESTATE,HONDA,JAZZ,Kullanılmış,0,0,1,1,0,0,1,0,1,0,0,1,5
MOTOSİKLET,HONDA,CRF1100A2L,Kullanılmış,0,0,1,0,0,0,0,0,0,0,0,0,1
MOTOSİKLET,HONDA,PCX125,Kullanılmış,0,0,2,0,0,0,0,0,0,0,0,0,2
MOTOSİKLET,HONDA,NC750,Kullanılmış,0,0,1,1,0,0,0,0,0,0,0,0,2
ESTATE,HONDA,STEPWAGON,Kullanılmış,0,0,1,1,0,1,1,1,0,0,1,3,9
SALON ARAÇ,HONDA,ACTY,Kullanılmış,0,0,0,2,0,0,0,0,0,0,0,0,2
MOTOSİKLET,HONDA,CB250F,Kullanılmış,0,0,0,1,3,1,0,0,0,0,0,0,5
MOTOSİKLET,HONDA,CRF450L,Kullanılmış,0,0,0,1,0,0,0,0,0,0,0,0,1
MOTOSİKLET,HONDA,CRF1100A,Kullanılmış,0,0,0,1,0,0,0,0,0,0,0,0,1
ESTATE,HONDA,ZR-V,Kullanılmış,0,0,0,1,0,1,3,1,4,2,2,11,25
MOTOSİKLET,HONDA,SHADOW 1100,Kullanılmış,0,0,0,1,0,0,0,0,0,0,0,0,1
MOTOSİKLET,HONDA,ACTİVA,Kullanılmış,0,0,0,1,0,0,0,0,0,0,0,0,1
MOTOSİKLET,HONDA,FORZA,Kullanılmış,0,0,0,0,1,0,0,0,0,0,0,0,1
MOTOSİKLET,HONDA,CB 500 FA-K,Kullanılmış,0,0,0,0,1,0,0,0,0,0,0,0,1
MOTOSİKLET,HONDA,CBR,Kullanılmış,0,0,0,0,1,0,0,0,0,0,0,0,1
MOTOSİKLET,HONDA,CB1000 RA-J,Kullanılmış,0,0,0,0,1,0,0,0,0,0,0,0,1
SALON ARAÇ,HONDA,JADE,Kullanılmış,0,0,0,0,1,0,0,0,0,0,0,0,1
SALON ARAÇ,HONDA,INSIGHT,Kullanılmış,0,0,0,0,2,0,0,1,0,0,0,1,4
MOTOSİKLET,HONDA,MONKEY,Kullanılmış,0,0,0,0,1,0,0,2,0,1,0,0,4
MOTOSİKLET,HONDA,FORZA350,Kullanılmış,0,0,0,0,1,0,0,0,0,0,0,0,1
MOTOSİKLET,HONDA,NC750 XA-M,Kullanılmış,0,0,0,0,1,0,0,0,0,0,0,0,1
PANELVAN,HONDA,ACTY,Kullanılmış,0,0,0,0,0,2,3,0,0,0,0,0,5
MOTOSİKLET,HONDA,REBEL 1100,Kullanılmış,0,0,0,0,0,1,1,0,0,0,0,1,3
MOTOSİKLET,HONDA,NSS 350AP FORZA,Kullanılmış,0,0,0,0,0,1,0,0,0,0,0,0,1
MOTOSİKLET,HONDA,HONDA,Kullanılmış,0,0,0,0,0,1,0,0,0,0,0,0,1
MOTOSİKLET,HONDA,XL750P,Kullanılmış,0,0,0,0,0,1,0,0,0,0,0,0,1
MOTOSİKLET,HONDA,CBR 1000 RA-C,Kullanılmış,0,0,0,0,0,1,0,0,0,0,0,0,1
MOTOSİKLET,HONDA,C125,Kullanılmış,0,0,0,0,0,1,0,0,0,0,0,0,1
MOTOSİKLET,HONDA,CLICK 125,Kullanılmış,0,0,0,0,0,0,1,0,0,0,0,0,1
MOTOSİKLET,HONDA,REBEL500,Kullanılmış,0,0,0,0,0,0,1,0,0,1,1,1,4
SALON ARAÇ,HONDA,ACCORD,Kullanılmış,0,0,0,0,0,0,1,0,0,0,0,0,1
MOTOSİKLET,HONDA,NC 750 XD,Kullanılmış,0,0,0,0,0,0,1,0,0,0,0,0,1
MOTOSİKLET,HONDA,650,Kullanılmış,0,0,0,0,0,0,0,1,0,0,0,0,1
MOTOSİKLET,HONDA,X-ADV750,Kullanılmış,0,0,0,0,0,0,0,1,0,0,1,0,2
SALON ARAÇ,HONDA,CROSSTAR,Kullanılmış,0,0,0,0,0,0,0,1,0,0,0,0,1
MOTOSİKLET,HONDA,REBEL,Kullanılmış,0,0,0,0,0,0,0,1,0,0,0,0,1
MOTOSİKLET,HONDA,CT125,Kullanılmış,0,0,0,0,0,0,0,1,0,0,1,0,2
SALON ARAÇ,HONDA,FT,Kullanılmış,0,0,0,0,0,0,0,1,0,0,0,0,1
MOTOSİKLET,HONDA,PCX160,Kullanılmış,0,0,0,0,0,0,0,1,0,0,0,0,1
SALON ARAÇ,HONDA,S 2000,Kullanılmış,0,0,0,0,0,0,0,0,1,0,0,0,1
MOTOSİKLET,HONDA,CB,Kullanılmış,0,0,0,0,0,0,0,0,1,0,0,0,1
MOTOSİKLET,HONDA,GB350,Kullanılmış,0,0,0,0,0,0,0,0,1,0,0,0,1
MOTOSİKLET 3 TEKER,HONDA,GL1500SEM,Kullanılmış,0,0,0,0,0,0,0,0,0,1,0,0,1
SALON ARAÇ,HONDA,E.,Kullanılmış,0,0,0,0,0,0,0,0,0,1,0,0,1
SALON ARAÇ,HONDA,WR-V,Kullanılmış,0,0,0,0,0,0,0,0,0,1,6,6,13
TRAKTÖR,HONDA,TX22,Kullanılmış,0,0,0,0,0,0,0,0,0,1,0,0,1
TRAKTÖR,HONDA,TX20,Kullanılmış,0,0,0,0,0,0,0,0,0,1,0,0,1
SALON ARAÇ,HONDA,GRACE,Kullanılmış,0,0,0,0,0,0,0,0,0,1,0,0,1
MOTOSİKLET,HONDA,CBF125R,Kullanılmış,0,0,0,0,0,0,0,0,0,1,0,0,1
MOTOSİKLET,HONDA,VARIO,Kullanılmış,0,0,0,0,0,0,0,0,0,0,2,0,2
MOTOSİKLET,HONDA,GB,Kullanılmış,0,0,0,0,0,0,0,0,0,0,1,0,1
MOTOSİKLET,HONDA,SHADOW 400,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
MOTOSİKLET,HONDA,SPACY 100,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
SALON ARAÇ,HUAWEI,AVATR 11,Kullanılmış,0,0,0,0,0,0,0,0,1,0,0,0,1
ESTATE,HUMMER,H2 STATION,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
MOTOSİKLET,HUSQVARNA,FE 501,Kullanılmış,0,0,1,0,0,0,0,0,0,0,0,0,1
FORK LİFT,HYSTER,H25 FORKLİF,Kullanılmış,0,0,0,0,0,0,0,0,0,1,0,0,1
FORK LİFT,HYSTER,H2 FORTLİF,Kullanılmış,0,0,0,0,0,0,0,0,0,1,0,0,1
ESTATE,HYUNDAI,IONIQ 5 ULTIMATE EV.,Kullanılmış,1,0,0,0,0,0,0,0,0,0,0,0,1
SALON ARAÇ,HYUNDAI,KONA,Kullanılmış,1,0,0,0,0,0,0,0,1,0,0,0,2
ESTATE,HYUNDAI,TUCSON,Kullanılmış,2,0,1,0,0,0,0,0,0,0,0,0,3
SALON ARAÇ,HYUNDAI,İ 10 PLAY HATCHBACK,Kullanılmış,0,0,1,0,0,0,0,0,0,0,0,0,1
KAZICI-YÜKLEYİCİ,HYUNDAI,HX145LCR PALETLİ EKSAVATÖR,Kullanılmış,0,0,0,0,1,0,0,0,0,0,0,0,1
KAZICI-YÜKLEYİCİ,HYUNDAI,R140LC-9A PALETLİ EKTRAVATÖR,Kullanılmış,0,0,0,0,1,0,0,0,0,0,0,0,1
KAZICI,HYUNDAI,R 80 LR PALETLİ,Kullanılmış,0,0,0,0,0,0,1,0,0,0,0,0,1
KAZICI-YÜKLEYİCİ,HYUNDAI,HX 140 L PALETLİ EKSAVATTÖR,Kullanılmış,0,0,0,0,0,0,0,0,0,0,1,0,1
SALON ARAÇ,INFINITI,QX30 PREMİUM D AWD S-A,Kullanılmış,1,0,0,0,0,0,0,0,0,0,0,0,1
TRAKTÖR,ISEKI,253 GEAS ÇAPALI VE KABİNSİZ,Kullanılmış,0,0,0,0,0,1,0,0,0,0,0,0,1
TRAKTÖR,ISEKI,SIAL 15,Kullanılmış,0,0,0,0,0,1,0,0,0,0,0,0,1
TRAKTÖR,ISEKI,TM15,Kullanılmış,0,0,0,0,0,1,1,0,0,0,0,0,2
TRAKTÖR,ISEKI,HUNTER 20,Kullanılmış,0,0,0,0,0,0,0,0,0,0,1,0,1
KAMYON,ISUZU,ELF,Kullanılmış,6,7,11,7,14,11,14,9,13,13,11,10,126
KAMYON,ISUZU,TRUCKS FORWARD,Kullanılmış,1,0,0,0,0,0,0,0,0,0,0,0,1
KAMYONET,ISUZU,ELF,Kullanılmış,2,1,3,8,2,3,2,0,5,4,2,4,36
ÇİFT KABİN,ISUZU,ELF,Kullanılmış,1,0,6,2,1,2,5,1,3,3,5,3,32
KAMYON,ISUZU,FORWARD N75,Kullanılmış,2,0,2,1,6,3,6,1,2,4,3,9,39
ÇİFT KABİN,ISUZU,D-MAX,Kullanılmış,6,14,13,8,12,10,18,17,12,23,14,22,169
KAMYON,ISUZU,AKARYAKIT TANKERİ,Kullanılmış,1,0,0,0,0,0,0,0,0,0,0,0,1
KAMYON,ISUZU,NQR 70 BUZLUKLU,Kullanılmış,1,0,0,0,0,0,0,0,0,0,0,0,1
KAMYON,ISUZU,KENDİNİ YÜKLEYİCİ YANLIKLI,Kullanılmış,1,0,0,0,0,0,0,0,0,0,0,0,1
KAMYON,ISUZU,TENTELİ KAPALI KAMYON,Kullanılmış,1,0,0,0,0,0,0,0,0,0,0,0,1
ÇİFT KABİN,ISUZU,TF RODEO DENVER TD,Kullanılmış,0,1,1,1,0,0,1,0,1,0,0,0,5
KAMYON,ISUZU,ÇİFT KABİN KENDİNİ YÜKLEYİCİ,Kullanılmış,0,1,0,0,0,0,0,0,0,0,0,0,1
KAMYON AĞIR,ISUZU,ELF,Kullanılmış,0,0,1,0,0,0,0,0,0,0,0,0,1
KAMYON,ISUZU,DÜZ KASA K. YÜKLEYİCİ,Kullanılmış,0,0,1,0,0,0,0,0,0,0,0,0,1
KAMYON,ISUZU,BUZLUKLU,Kullanılmış,0,0,0,2,0,0,4,1,1,0,0,0,8
KAMYON,ISUZU,KAMYON,Kullanılmış,0,0,0,1,0,0,0,0,0,0,0,0,1
KAMYON,ISUZU,KAPALI TENTELİ,Kullanılmış,0,0,0,1,0,0,0,0,0,0,0,0,1
KAMYON,ISUZU,DÜZ KASA DAMPERLİ,Kullanılmış,0,0,0,0,1,0,0,0,0,0,0,0,1
KAMYON,ISUZU,KAPALI KAMYON,Kullanılmış,0,0,0,0,1,0,0,1,0,0,0,0,2
ÇİFT KABİN,ISUZU,RODEO DENVERMAX,Kullanılmış,0,0,0,0,0,0,1,0,0,0,0,0,1
KAMYON,ISUZU,TENTELİ,Kullanılmış,0,0,0,0,0,0,1,0,0,0,0,0,1
KAMYON,ISUZU,KAMYON CIFT KABIN,Kullanılmış,0,0,0,0,0,0,1,0,0,0,0,0,1
KAMYON,ISUZU,ÇİFT KABİN KAMYON,Kullanılmış,0,0,0,0,0,0,0,1,1,0,0,0,2
SALON ARAÇ,ISUZU,VEHICROSS,Kullanılmış,0,0,0,0,0,0,0,0,1,0,0,0,1
KAMYON,ISUZU,ARKASI AÇIK KEN. YÜK. KAMYON,Kullanılmış,0,0,0,0,0,0,0,0,1,0,0,0,1
KAMYON,ISUZU,CRAFTER N35 150,Kullanılmış,0,0,0,0,0,0,0,0,1,0,0,0,1
KAMYON,ISUZU,ARKASI AÇIK,Kullanılmış,0,0,0,0,0,0,0,0,0,1,0,0,1
KAMYON,ISUZU,ARKASI AÇIK KAMYON,Kullanılmış,0,0,0,0,0,0,0,0,0,0,1,0,1
KAMYON,ISUZU,ÇİFT KABİN KAMYON TİPPER,Kullanılmış,0,0,0,0,0,0,0,0,0,0,1,0,1
KAMYON,ISUZU,ARKASI KAFESLİ,Kullanılmış,0,0,0,0,0,0,0,0,0,0,1,0,1
KAMYON,ISUZU,TRUCKS KAPALI (BOX)LİFTLİ,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
ÇİFT KABİN,ISUZU,DUZ KASA CIFT KABIN,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
KAMYON,ISUZU,F120.240 DÜZ TAVLA KASA,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
KAMYON,ISUZU,N65.150 BUZLUKLU,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
